"Genus","stewartERR2027890","shiSRR873458","shiSRR873455","stewartERR2027917","shiSRR873463","wallaceERR983265","shiSRR873599","wallaceERR983268","stewartERR2027895","hessSRR094166","stewartERR2027928","stewartERR2027923","shiSRR873457","hessSRR094424","shiSRR873597","shiSRR873452","hessSRR094418","shiSRR873460","stewartERR2027903","stewartERR2027908","shiSRR873602","shiSRR873596","stewartERR2027927","stewartERR2027929","stewartERR2027912","wallaceERR983264","shiSRR873459","shiSRR873606","shiSRR873604","stewartERR2027909","stewartERR2027920","shiSRR873454","shiSRR873462","stewartERR2027889","stewartERR2027916","shiSRR873464","stewartERR2027891","shiSRR873595","stewartERR2027900","hessSRR094416","shiSRR873609","wallaceERR983263","hessSRR094415","stewartERR2027925","shiSRR1222431","stewartERR2027898","stewartERR2027918","shiSRR873456","hessSRR094419","hessSRR094403","shiSRR873598","shiSRR873605","stewartERR2027926","hessSRR094417","stewartERR2027915","stewartERR2027897","shiSRR873607","stewartERR2027924","stewartERR2027902","wallaceERR2027890","shiSRR1222429","wallaceERR2530126","wallaceERR2027889","stewartERR2027899","shiSRR1267595","stewartERR2027919","shiSRR873608","shiSRR873451","hessSRR094428","shiSRR873601","stewartERR2027910","stewartERR2027907","hessSRR094427","shiSRR873610","wallaceERR983269","stewartERR2027921","hessSRR094405","wallaceERR983266","shiSRR873465","stewartERR2027913","wallaceERR983262","stewartERR2027905","shiSRR873461","stewartERR2027911","shiSRR873453","stewartERR2027914","stewartERR2027901","wallaceERR983267","stewartERR2027893","stewartERR2027892","shiSRR873603","stewartERR2027904","stewartERR2027896","stewartERR2027894","wallaceERR2530127","stewartERR2027906","wallaceERR2282092","stewartERR2027930","stewartERR2027922","shiSRR873600","shiSRR873450"
"Sulfurivermis",4.89878642576435,3.69846745461743,2.85749527177041,4.23790956766242,3.57419212203839,1.67116302680135,4.63618295202784,3.50494733182361,4.25053825911623,5.59944439621495,4.74245264542123,4.01524965079775,4.77842146046271,5.72475754921994,4.83762890810139,3.51378060832327,4.70593483060865,3.86830690464339,3.67775911588127,4.84183855259511,6.36387189902934,6.85095924051009,6.0948430350499,3.88483348475829,5.57987438794401,5.31603916745204,3.59706126881246,7.39372974320618,7.68752871402915,2.92610887143008,4.21658072193574,2.47717460542147,2.90879519579632,4.48960414600231,4.79079662753132,3.94773331593286,4.76760121716104,5.92138346018461,2.48467719839509,5.24893346139242,8.67019235178967,3.11178594443807,4.54385208978025,3.26803658665336,10.7069462127978,1.97572869822184,3.65828498392267,4.96612845718943,2.71370420624152,4.74961504261641,5.2902502848677,8.73417331883195,4.89339001323897,5.53253300294784,3.91021876718585,4.85951031088406,8.14959377293874,4.08637859858545,4.84564388807601,3.62973813011325,2.38741182854042,6.67439842087881,4.48960414600231,5.87332895025203,5.0630918964296,5.4516389074861,7.38253495301398,3.44069383932571,6.54601590787874,5.57793496906501,4.38804779362878,2.62778357601489,3.66423316830298,5.84467709977907,4.08804231727786,4.45968010527769,4.86106688743128,1.66022943448435,3.50745979961057,4.26562302028635,2.73498229540929,9.12714828325373,3.65975228393123,3.76436055903137,4.55676218724585,5.50813483446364,5.32589608511517,4.2349670450061,4.03163486547234,9.55513976022469,3.84221976458616,5.41386966344808,4.04358889257661,9.69798604629088,5.71099726647776,5.61573965829285,9.20118437390557,4.97020400542938,5.40347898093845,5.93154843522569,3.69336835193697
"Wenzhouxiangella",5.48703625892879,2.43171407566589,1.64460159526355,4.52616833300462,2.92936364641291,1.68827391103481,4.14914540454168,3.40628259460069,4.88277912579885,4.77472002778019,4.90566389673857,3.60496581736377,3.21021364525294,4.81009373682333,2.89113700622681,3.12946085428791,4.08145058768428,2.85856502879898,3.36824473484176,4.06191852409042,3.41442200035162,3.21198461136473,5.12603589589644,3.9027359432134,4.43362112220357,4.67389741705669,2.10394149685257,5.75760408875592,6.23355469239444,2.46747111728743,4.35541451804839,3.42086016939156,2.40835731264857,3.66856660133169,5.16507761405721,2.46325508556141,4.31465006620055,4.22103657237341,3.23533496226068,4.73520805878805,5.43576647445166,2.94405847509247,4.07379842532022,4.07424825560749,6.56696320708874,2.24684069797784,3.85453410960765,3.20888300310701,1.98502437308407,4.33754798412457,4.08992376247804,6.53844575321664,4.84870151996738,4.46447643867219,3.57465768108647,3.85823758199311,4.99798326990863,6.20694558884423,4.05083184306075,3.8012218212997,1.30222463374932,5.51463528905752,3.66856660133169,3.32840236686391,2.86900591210778,5.39243146738809,4.93238597295439,3.05387027159086,5.34348363330385,4.83009849083515,4.30731531257717,1.92523989502376,2.51741210036083,5.66521398551199,4.16433548649611,4.34189256151353,4.43651956101806,4.6290424857324,2.4758539761957,4.1670772739431,2.31901540637365,6.07348350945809,3.08620901555395,4.51246765747178,2.39200114816055,5.34109511241773,5.5820679681851,3.78143093587471,4.00072419290026,7.37017606078765,2.7051304018235,6.02915611347315,3.34937493085518,6.40336028097265,4.29732214903639,3.79289740991869,6.5702071496589,3.63808841412648,5.08901851648035,3.57081900626907,3.20091923834537
"Woeseia",2.29368002175041,0.689928179607533,1.29512375627004,1.85092470377619,1.06857290246509,1.30042720174303,1.82794517822465,1.9451048195375,1.29011311985236,1.95329455681917,2.63003273551384,1.84397228509655,0.959374192834213,2.78940027894003,1.24372824292742,0.841843270744116,2.00727078082833,1.12351560833393,2.18025571349892,2.02700027712894,1.34402383618177,1.60811663412904,2.356066188176,1.50380651022902,1.99837361800786,0.830631119914381,1.32344707060081,2.35030748774204,2.95493463642818,2.07304264872476,2.04680682268941,0.754948451176068,1.21981734017265,1.8366562415464,2.05657552596328,1.23978401657395,1.78857633969013,2.32892123856847,0.998374825941231,2.0325657233477,3.52890345721506,1.33740587399253,1.97814250460261,1.87156280292924,4.42231627298369,1.18950389892945,2.19396458458086,0.789487088066011,0.979948741142771,2.06033529245917,0.946411296499537,2.65231577435308,2.172977985331,2.05066860340924,1.68246600113718,1.89574303336686,2.9010850258417,2.59319829183519,2.25798876424791,1.5290629130792,0.434074877916441,1.80492937733777,1.8366562415464,1.53955730878808,1.82919994562483,2.55047434268355,2.12468484987394,1.26226637892422,3.16368683806893,1.58433398222925,2.06105275155291,0.847781076580639,1.67827473357389,2.21418680170053,1.89461370225319,1.93334037350836,2.1015092657454,1.52764166714706,1.1863466969271,1.75505281582739,1.20110439209039,0.759655522545222,2.11664777615426,1.74399489190567,0.633880304262546,2.17151638659673,0.962710463795062,2.23823014896011,2.60974392715679,1.52458287983107,0.877479919209541,1.30544902888916,2.21263414094479,0.86221898780237,1.46371671451894,0.814000814000814,2.30680841333839,1.98808160217175,1.99682394930897,1.89472028904073,0.656598818122127
"Leminorella",3.12909365036209,2.73709212237742,2.38467231313214,1.67898087883523,1.51074100003685,2.29856211536158,5.05897299324987,2.5136016387743,2.69983937664468,1.7796683739908,1.87459780084497,2.49858244630583,2.47223349691893,2.24125068924135,2.65906156536519,0.988250796090919,1.71733166804202,1.79193628670981,3.35003800654532,2.87818203412645,3.35427635535898,3.64959627137871,2.36516296882533,1.96031920083425,2.08920878246276,2.33854607606664,2.10394149685257,3.43066982464888,4.17136532598254,4.23322647073662,2.47124157080524,2.05251610163494,1.04779181784061,2.51531733338396,2.09991332440312,1.45185233519845,2.02666604724629,3.3495555233574,4.79294982228177,1.85387862678966,4.12751361958807,2.22900978998755,1.7627012417251,2.13550114693208,4.6883610825309,4.13106909628204,1.8064983620746,2.11378800998319,0.904568068747173,1.56151727428485,1.97466303770746,3.94256222938171,2.10594524542362,1.70889050284103,2.25105561925002,2.74571232766984,3.10651591713619,1.98672449777696,2.14960530356401,1.9506269872459,0.976668475311991,4.91555234679222,2.51531733338396,9.37979399517861,2.6185939247667,2.42750504401845,3.34402933761173,8.3879636793029,2.49119633741134,2.34566235568491,3.10107706627662,5.10695214258935,1.23073480462085,3.24731229734613,2.02176898428361,2.57507940505106,1.78309877093549,3.78163371188102,1.57319888070768,2.11638721908596,1.25310025321984,7.85980218871047,2.62191208401043,2.63981740468782,2.1528010333445,2.30514816423345,5.66470405949799,2.44438292583801,1.74866090550607,8.04278615483077,3.7954900647466,2.77041676704409,2.84323487111406,4.65519150753848,3.68431258483615,3.79289740991869,3.6005892925884,2.60368047391021,2.20646425894771,6.82521205333599,2.62639527248851
"Pragia",3.08954744309054,0.780410563818357,0.925088397335745,1.55255159579041,1.17911492685803,1.76242107604647,1.29945762669712,1.71018877853055,1.48234851850586,0.803021095581214,2.24298891096127,1.81170277010737,0.959374192834213,1.68985761084623,2.68847957899554,0.933347974085868,0.847514329683074,0.981298442722037,2.28949608327758,2.21307256819352,1.57535323999963,1.83966843481604,2.02403369447553,1.4680015933188,1.62205650812326,1.68682012044151,0.848363506795392,1.88803706473864,2.31278452992524,1.65568229245495,2.21737405791353,0.849317007573077,1.17290128862755,1.71800919751885,1.88322433220392,1.69654654899594,1.93375299063901,1.02489580581101,1.11097349052107,0.804091934511179,1.95513803033119,1.4609945356156,0.822593912805045,1.45406033150656,2.46227185978896,1.26405969886235,2.19899661344457,0.942291040594917,0.703552942358913,1.34463987507862,1.7081569741699,2.28037594139254,2.73158415122586,1.00397317041911,2.0273482285171,2.10934788219693,3.20672610801155,2.75213625165735,1.67091168554345,2.20070737022614,0.21703743895822,1.02919377260962,1.71800919751885,0.898531667762437,1.61217622326256,1.63503623039892,3.06898922759569,0.855083676045442,1.47749144479449,1.91199429485573,1.49592538419163,0.807249710369612,0.391597437833907,2.42760239704516,1.20797517928895,1.19412199540222,0.976458850750387,2.23669798812475,1.26371713368322,1.73158954288852,0.743540814151194,2.86563122861118,1.33826762621366,1.21507840829494,1.50696072334115,1.90007683827214,1.9791343869435,1.70223292907755,8.51809819879095,1.97298960919315,1.1734346848601,1.66680773763404,1.43544639893794,1.89846382635384,1.14470153314943,1.19935226318205,1.39508363265885,2.06881588043253,1.43603612102535,2.3837422259895,0.492449113591596
"Atlantibacter",2.52601398947082,0.893513544081887,2.98084039141518,1.94195378756846,1.27123328051881,0.735768022038819,2.31912772611495,2.10954604824236,1.75574997436861,1.71455855543016,2.28495751844287,1.94078083006412,1.49440980037637,2.0596153222406,3.66744569924984,4.00790600636873,2.14108883288356,2.20436606698429,2.06646366164616,2.10617997545429,1.88533464111556,3.05903296320451,2.41519526239664,1.96479481544803,2.0502794262678,1.54625177707139,1.79853063440623,3.11383279315217,3.6257987720837,2.63716708632021,2.22927409758033,1.1324226767641,0.985237082447141,2.06445856607928,2.34418091560949,2.12068318624492,1.82341873591786,2.35235960418993,0.949582071289968,1.71986330437113,4.02854984274414,1.31092258935902,1.7627012417251,2.02992580933094,4.27572015343727,1.5792273985787,2.0329396609419,1.91004940661132,1.05532941353837,1.30126439523737,3.40582158363359,3.46801830456999,2.14504767703626,1.83705729055411,2.16250477708491,1.97139475066084,2.95620063082315,2.26695721641076,2.3754041799888,1.79343360365832,1.30222463374932,3.49465049654759,2.06445856607928,1.69022572868727,1.54539969330494,2.34097109310598,2.57850103140041,2.99279286615905,2.35537313284503,2.67717749551876,2.22726668312976,1.07745881844312,0.951022349025202,2.59493962521311,2.07898886119729,2.26639480760014,1.82555350357681,1.42387732749179,1.27661220647591,2.10230925532264,2.08503403129111,1.68478056485277,2.56728891559355,1.80117505229602,5.33416256039803,2.58911569171149,2.41297386633612,2.05563768943968,3.11756211941234,1.76916836857403,1.63553949438465,1.38358064159076,1.60415975218498,1.14698856175545,2.67722544365003,2.90529013933269,2.79885035846703,2.14955015869332,1.89724480223057,3.074126136976,1.01225651127161
"Candidatus Annandia",1.52747225586396,0.147033874342589,0.0822300797631774,0.54617450275363,0.184236707321567,1.23198366480919,0.737810071936482,0.29599421166875,0.499812036499094,0.130219637121278,0.81605625658674,0.396454041295759,0.0553485111250507,0.622749829716843,1.03453347933385,0.109805644010102,0.178424069406963,0.113773732489511,0.500685028152154,0.467160220119561,0.534370922819258,0.611806592640901,0.495774545388387,0.250634418371503,0.74830873574753,0.261968276280689,0.152705431223171,1.18943738053686,0.803992816271979,0.256837142319881,0.523601745339151,0.0235921390992521,0.297134993118979,1.28613395725859,0.382160586242219,0.114190633105496,1.69566328308286,0.424021341697279,0.330289416100858,0.13401532241853,0.830330225227074,0.375179865641469,0.117513416115006,0.537474445969422,1.05603500932514,0.759113599316798,0.543459117281497,0.0254673254214842,0.376903361977989,0.15181417944436,0.522519762368924,0.802877018735507,0.368680069490607,0.0640833938565386,0.326239944818844,1.61983677029469,0.7215133743026,0.493544191026697,0.49675752813454,0.978886070522668,0.10851871947911,0.0921666065023541,1.28613395725859,0.632807363576594,0.519902983241476,0.464550683845933,0.733440293376117,0.101795675719695,0.47041207435161,0.487635641732359,0.664855726307391,0.30060763273178,0.251741210036083,1.04767655896455,0.254310564060831,0.398040665134075,0.127364197923964,0.582233239176803,0.180531019097603,0.614737750998362,0.24958013342138,0.124102139821744,0.163869505250652,0.538446510342461,0.0717600344448165,0.572111048007216,0.491684743311641,0.512436902525077,1.09953678149246,0.481018127861141,0.5244110759773,0.162774193128325,0.699745547073791,0.411333829043332,0.0938279945204451,0.07360645658518,0.141823854772373,0.802296890216519,0.33542449542198,0.899416817368525,0
"Candidatus Blochmannia",7.84992214340443,1.39116665724142,1.23345119644766,3.79793566266644,1.30808062198312,7.8653031193142,3.88179287847481,2.43842850565208,4.17791599740269,0.58598836704575,5.05488561222872,3.05638406254754,0.276742555625254,2.25422464402712,6.65991141909229,0.823542330075766,0.646787251600241,0.753750977743014,3.2999695037301,2.42685775367196,4.11072350584338,4.17430539770615,3.56593801453666,2.58690524676301,5.32899631468761,2.38966183729214,0.695658075572221,6.37050195296269,3.25512675938688,1.5777138742507,3.76834589448632,0.519027060183547,1.31364944326285,8.07274487563417,3.16365928610827,0.570953165527479,8.45508815126246,3.51575484321864,2.38333840027324,0.714748386232159,3.02201581972179,2.48060099400595,0.783422774100043,3.6279525102936,2.84233587342782,3.85317929653214,4.14639178370327,0.458411857586716,1.1558369767325,0.60725671777744,5.13706176015713,4.17342143604687,2.86006356938168,0.555389413423335,3.03869205745552,11.0362505228869,4.8626995122269,3.17457661855308,2.99860907892122,5.49462327176592,1.19370591427021,0.898624413397952,8.07274487563417,5.66787201402586,3.42229716032806,2.84195712470453,4.94613797845519,0.427541838022721,1.79220374805789,3.07036987067055,3.32427863153696,2.78990904085899,1.28667729573998,4.81882713579295,2.30151060475052,2.43698366408617,0.742957821223121,3.9084567936819,0.502907838914751,4.35478345745405,2.80777650099052,2.44443608739799,0.996872823608133,4.20750680205658,0.69368033296656,3.50783416296395,2.9459766553042,3.20420316061657,8.50485076768863,2.27464504530946,4.21605736330265,2.14861934929389,5.55094590109525,1.87473302852442,1.64511750392514,1.15605434754371,1.15195702447764,4.96011222064678,3.28087084584624,6.32276598478471,0.656598818122128
"Candidatus Doolittlea",1.55713191131763,0.135723576316236,0.205575199407943,0.450088247639565,0.313202402446663,0.256663263501914,1.11086010830886,0.422848873812499,0.354567513072007,0.0868130914141853,0.340412038461897,0.253546189200776,2.21394044500203,0.424897019233888,0.387337179466226,0.805241389407416,0.156121060731093,0.426651496835668,0.518891756448596,0.676986420681737,2.91475048810504,0.509838827200751,0.391161567921113,0.304341793736825,0.281156461408032,0.226826190438158,0.373279942989972,0.251911410288374,1.03631541577914,0.178868724115632,0.460134867116224,2.28843749262746,0.265857625422244,0.284752905666108,0.393979985816721,0.244694213797491,0.383266358505029,0.460244270384986,0.2552236397143,0.290366531906815,0.347580094281101,0.344282700235701,0.215441262877512,0.364714802622107,0.418070415002755,0.213500699807849,0.301921731823054,1.09509499312382,0.150761344791196,0.216877399206229,0.770139569435322,0.36167942377542,0.351921884513761,0.234972444140642,0.302937091617498,0.556262627161637,0.568692833217674,0.372249432215051,0.261926696652757,1.00032153192097,0,0.360985875467554,0.284752905666108,0.586237124698663,0.290954880529633,0.774251139743222,0.481320192528077,0.549696648886355,0.427346180220829,0.749763891833549,0.745588207359003,0.54379582999794,0.139856227797824,0.320123393016945,0.24159503585779,0.345239352412208,0.106136831603303,1.03187871101631,0.28369160143909,0.314407857380842,0.19238468617898,0.315896355909894,0.327739010501304,0.405026136098312,0.143520068889633,0.663982895132463,0.355335192645388,0.323954363665279,1.40422769684579,0.277196887242013,0.21807193258462,0.149752257678059,0.340192499170262,0.205666914521666,0.175145589771498,0.134223538478858,0.289436438310965,0.71147082717314,0.309219456717138,0.320261425374294,0.300941124972642
"Candidatus Gullanella",2.7880076126449,0.294067748685178,0.32892031905271,1.19349243194312,0.44216809757176,3.23966074820193,2.25073521944668,0.620178348258332,2.10604558969277,0.173626182828371,1.5435121196012,1.11560323248342,0.0184495037083502,0.561123544484447,1.29766126791639,0.439222576040408,0.200727078082833,0.298656047784968,1.16067892889817,1.18373648996397,0.76338703259894,1.12589407673499,1.02338782304942,0.631061660542534,1.08569648943717,1.44402025462039,4.07214483261788,2.33732236350037,1.91339848807585,2.57754417828167,1.56287187623959,0.353882086488782,0.125109470786939,2.04072915727378,0.914033567094792,2.47956803314791,2.28798401895426,1.39351737422121,1.03590771413451,0.22335887069755,1.31308035617305,0.896017796767274,0.137098985467508,1.73719419143688,1.19448690000787,1.50806049864275,1.34355170661259,0.0509346508429685,0.175888235589728,0.15181417944436,1.5381806659294,2.05464693931994,0.994318975292849,0.128166787713077,0.778315296924955,3.00826828769013,1.72612053782809,1.17530438710595,0.880615618056685,2.05780429423743,0.542593597395551,1.59755451270747,2.04072915727378,2.66546131930747,1.15428001783887,1.06117950329512,2.03071281228512,0.0407182702878782,0.394218569350997,0.992618005897886,1.31071557472029,1.77324727173241,0.223769964476518,2.23843857389879,0.356034789685163,0.946361989553463,0.191046296885945,1.19328990603563,0.270796528646404,1.01830604554691,2.17342699521118,1.42153360159452,0.150213713146431,1.06259798058734,0.0119600057408028,1.38642969298099,2.45429191199256,0.848171424869093,2.20790518371979,1.00280050384611,0.986515885501851,2.05095483341689,1.74521517867021,0.889904918603363,6.02375724821258,4.30814260601495,1.54848494496366,1.75092465978071,0.817597207591076,3.08371480240637,0.0547165681768439
"Candidatus Hamiltonella",2.81272399218962,0.520273709212238,0.349477838993504,1.74978127734033,0.405320756107447,5.62377728473082,2.94709528734179,2.20821078546527,3.11848535593452,0.868130914141853,2.79790716544025,2.36489445563633,0.368990074167005,1.79040576043592,4.08583522643699,0.274514110025255,0.780605303655463,0.66842067837588,2.54439027942776,2.55750425590879,2.97258283905951,2.06484725016304,2.20142091713743,1.63359933402855,2.53040815267228,0.575052313786879,0.916232587339023,4.43831546580238,2.83485778724471,1.85748290427771,2.1182070606902,0.990869842168589,0.828850243963468,4.38044886549697,1.85170593333859,1.07665454070896,3.68748693410141,1.6747777616787,1.38496357433201,0.960443143999464,2.51030068091906,2.02597127446393,0.705080496690039,2.14030002591395,2.46227185978896,3.10762129720314,2.61162298026941,0.229205928793358,0.326649580380924,0.867509596824915,2.23067673653882,3.5295807596807,1.90484702570147,0.811722988849489,1.7244111368996,5.35347152380359,3.64765094786314,2.20840112594997,2.02767391029462,2.05780429423743,0.868149755832881,1.6743600181261,4.38044886549697,0.660201621740083,2.97632533525395,1.79444087681664,3.22713729085492,0.122154810863634,1.83858240327566,1.49181812925236,2.4694641262846,1.84079954875079,0.699281138989119,3.7420484501905,1.22704847159351,1.6205941366173,0.72173045490246,3.34351761111431,0.735019149183097,2.46364365858122,1.05551598092792,0.594186002782896,0.368706386813967,2.24432129532123,0.299000143520069,1.80402899809575,1.74362152670179,1.84948491256177,2.99833523949148,1.19439247002809,3.04262267844255,0.771549675428259,2.89301913928532,1.16280909364173,0.932024745569755,0.411330198564241,0.700436180712535,3.36056433260504,1.7767016241883,3.36562156605919,0.465090829503174
"Candidatus Hoaglandella",3.3614276180825,0.373239834869649,0.596168078283036,1.76495279130571,0.294778731714507,2.11604601687133,2.10980520570601,3.28882457409722,1.3926386658009,0.499175275631565,1.98651408746258,2.29574549494521,0.498136600125457,0.690863092342123,4.25090296958504,0.439222576040408,0.379151147489796,0.93863329303847,4.24216769307097,2.84651015479631,1.6540052372977,3.81529389021895,2.64261477862984,1.11442803883043,1.76912296485977,0.920083702059007,0.62778899502859,6.03029169783097,4.02779518021969,1.19245816077088,1.90797302657676,0.353882086488782,0.625547353934693,1.74173860632436,1.7295721377354,0.570953165527479,1.49241597175443,2.67197368084617,2.40585813318921,0.4467177413951,4.9868088526719,1.12995347769666,0.470053664460026,2.14509890489582,3.9255183122986,2.93139849736174,3.16011412641463,0.509346508429685,0.427157143575054,0.368691578650589,1.66408904240384,4.09646836715848,1.50265058625717,0.491306019566796,1.32360206183645,2.03369616490294,3.94076575617357,3.49245253819739,2.68249065192652,2.06494944803687,1.0851871947911,3.13366462108004,1.74173860632436,0.375301336839798,4.78883114838937,1.73523343671863,3.45404538161815,0.285027892015147,0.715556394788364,3.00098298093788,2.00881408734305,0.736319819500316,0.64333864786999,3.75902469072927,1.08081989725853,1.40938888572984,0.33963786113057,2.94575430910244,0.618963494048924,1.95683696310166,1.45588411162471,1.05674852393667,0.887626486774365,2.08231084088191,1.19600057408028,2.2299802893128,2.49147815308336,1.50197023153902,4.26567281494663,1.86700256407121,2.08725992616707,2.00863354320353,1.11738024117712,1.79167523612144,1.38865431890259,1.00451164280952,1.74240735863201,3.15872863695309,1.69808650807377,4.9784350914471,0.547165681768439
"Candidatus Ishikawaella",1.57690501495341,0.22620596052706,0.14390263958556,0.778804383556102,0.128965695125097,3.90128160522909,0.650765063449594,0.822206143524304,1.99070435050067,0.151922909974824,1.1471419378305,1.23546143101469,0.0368990074167005,0.632480295806169,1.26170591792374,0.0732037626734014,0.0892120347034815,0.1279954490507,0.892129686525655,0.59384773744012,1.10112796217302,0.781752868374485,0.90967806493282,0.747427640500732,0.804540028029136,3.84007156206572,0.0678690805436313,0.78949555389346,0.506411059599883,0.513674284639763,0.793335977786593,0.0471842781985043,0.203302890028775,2.07395032960149,0.791899771491608,0.081564737932497,1.53306543402012,0.49220567805061,0.851996561987442,0.156351209488285,0.663781430050713,0.489940765720036,0.156684554820009,0.849401579790961,0.447932587502952,1.67411659849329,0.946021426378902,0.101869301685937,0.301522689582391,0.108438699603114,0.608557152959791,0.710533336069442,1.31272448985292,0.14952791899859,0.717727878601456,2.5143070747706,0.809197291318541,0.644116995068741,0.88513159558518,1.00746668572041,0.10851871947911,0.445471931428045,2.07395032960149,2.01895682664913,0.560445876430031,0.4918771946604,0.841164336465735,0.0407182702878782,0.563169384787139,0.58015149470925,1.0590201926182,1.3240246295602,0.167827473357389,0.96764571071031,0.311530440974518,0.727033459785708,0.212273663206606,1.46423012624661,0.0773704367561155,0.835292516623729,3.84249413746666,4.24955812116882,0.13655792104221,0.862467419221111,0.0956800459264221,0.768382721411152,2.495609957649,0.795160710814775,1.86788778542694,3.78699865070339,0.576332964687923,2.78669418635692,1.22801194822436,3.87998544511066,1.59507590684757,2.00036370249136,1.11433028749721,1.41284986956368,1.03247852497078,1.12187385535306,0.027358284088422
"Candidatus Mikella",0.53881707407499,0.101792682237177,0.0822300797631774,0.278144422698608,0.11054202439294,1.35175985444341,0.250772524450321,0.202027795265972,0.252041967123475,0.0434065457070926,0.452328325079507,0.161347574945949,0.129146525958452,0.252992118322468,0.714203997581186,0,0.0446060173517407,0.199104031856645,0.168412236742088,0.134605487153094,0.592203273773723,0.359011507487196,0.191032393635892,0.161122126095966,0.371991625862934,0.28752615689344,0.203607241630894,0.49862877088008,0.44115190243495,0.0825547957456762,0.305434351447838,0.0235921390992521,0.172025522332041,0.702390500643067,0.200929792766527,0.0978776855189964,0.865252839655293,0.276998866435408,0.401601903668089,0.022335887069755,0.444130120470295,0.207452396295871,0.0783422774100043,0.316726012803409,0.352916584093235,0.277889799749899,0.261665500913313,0,0.175888235589728,0.108438699603114,0.329460251774783,0.566887607477786,0.212270343040046,0.106805656427564,0.186422825610768,1.24157818382477,0.533619266411298,0.263502407073576,0.176123123611337,0.314386767175163,0,0.122888808669805,0.702390500643067,0.399956169186938,0.305264136949123,0.150295809479567,0.462984185193674,0,0.202078426305973,0.219725150820114,0.223201565260338,0.327628543539131,0.0559424911191295,0.472909557865941,0.152586338436499,0.247760005848761,0.106136831603303,0.391998616475471,0.0773704367561155,0.244018038564235,0.405567716809742,0.744612838930465,0.122902128937989,0.362141015805549,0.0717600344448165,0.229679617813116,0.809833694866233,0.294503966968435,0.450412657478837,0.277196887242013,0.451720431782426,0.657607740238432,0.904414205111185,0.510212153332595,0.125103992693927,0.350713116670563,0.153401312304811,0.428900853260403,0.33542449542198,0.500528335465213,0.027358284088422
"Candidatus Moranella",0.405348624533478,0.203585364474354,0.14390263958556,0.283201594020401,0.128965695125097,0.536141039315108,0.221757521621358,0.291295890848611,0.448549263524828,0.130219637121278,0.284453895153092,0.179787297796914,0.295192059333604,0.295157471376212,0.787749031657051,0.183009406683504,0.133818052055222,0.113773732489511,0.314066063113624,0.193990260897106,0.307668107077754,0.21030851622031,0.372968006622456,0.259585647599057,0.371991625862934,1.14052042234398,2.69779595160935,0.283075708468379,0.931900764315249,0.114659438535661,0.249900833002777,0.235921390992521,0.0625547353934693,0.370178777365941,0.350642187376881,0.195755371037993,0.278739169821839,0.253560500813951,0.247717062075644,0.26803064483706,0.448957621779755,0.644426592748877,0.137098985467508,0.220748433166012,0.743839569550357,0.318556599713299,0.211345212276138,0.356542555900779,0.251268907985326,0.216877399206229,0.199354929417863,0.328333093923786,0.27930308294743,0.128166787713077,0.256331385214806,0.418309495625551,0.260546496275939,0.234224361843178,0.243862786538774,0.27151584437855,0.10851871947911,0.168972111920982,0.370178777365941,0.0684856454087223,0.46982058577326,0.291482782020978,0.31171212468485,0.0814365405757563,0.311399542176418,0.40282944317021,0.289687137891078,0.645124245525506,0.0559424911191295,0.407429772930657,0.24159503585779,0.259944924169192,0.106136831603303,0.830114717242174,0.206321164682975,0.26278865691533,0.582353644649886,0.436237824827949,0.150213713146431,0.371671042537274,0.310960149260872,0.3424314301941,0.479289329614709,0.141361904144849,0.84341978018096,0.19159196618198,0.316723521134805,0.393913547370546,0.44529262086514,0.249173377208942,0.218931987214372,0.238138536010876,0.356006819122487,0.368350144564817,0.241086356084548,0.454502741399447,0.0820748522652659
"Candidatus Purcelliella",1.4434365654119,0.169654470395295,0.14390263958556,0.976034065106024,0.0736946829286267,1.39168525098815,0.74195507234062,0.267804286747916,0.995352175250333,0.0651098185606389,0.969941150685954,0.493262586263328,0.0922475185417512,0.463818883591191,2.04945494958079,0.128106584678452,0.245333095434574,0.0995520159283226,0.450616525336938,0.407775446375549,0.920691027195085,0.5204604694341,0.604935913180325,0.322244252191932,0.882398740419053,0.150152548599907,0.271476322174525,0.862212249646805,0.527293989892662,0.247664387237029,0.479968266560889,0.0471842781985043,0.0781934192418366,1.5708868629247,0.504294381845402,0.424136637248984,1.36466051891942,0.502859480605818,0.285249950268923,0.31270241897657,0.523783892076381,0.295730011740923,0.235026832230013,0.791815032008523,0.716692140004724,0.525279499527248,0.689387954329306,0,0.427157143575054,0.173501919364983,0.975789917676907,0.677187006217808,0.709429830686471,0.234972444140642,0.489359917228265,1.60648646724281,0.786649998371584,0.702673085529535,0.654816741631894,0.900289378728877,0,2.1505541517216,1.5708868629247,0.336949375410914,0.548521496080456,0.628509748732733,1.07494842997937,0.0407182702878782,0.410782374785913,0.709288206156159,0.607868092623901,0.084440346272972,0.139856227797824,0.71300210262865,0.311530440974518,0.341177712972064,0.233501029527267,0.876232201533406,0.0902655095488014,0.839985171211503,0.50955943906865,0.109059456206987,0.122902128937989,0.748107098440411,0.107640051667225,0.922894464303611,0.611507075715319,0.659688886009295,0.84341978018096,0.326113984990604,0.913825241306978,0.110686451327261,0.826972010178117,0.213577180464807,0.0750623956163561,0.07360645658518,0.104197117791947,1.05963740217276,0.649884959880086,1.44213528072736,0
